City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Seoul,KR,37.5683,126.9778,78.31,46,63,4.05,broken clouds
699,Bontang,ID,0.1333,117.5,84.61,69,75,3.76,moderate rain
700,Syracuse,IT,37.0881,15.2792,69.85,72,97,3.15,moderate rain
701,Sivaki,RU,52.6333,126.75,43.75,46,3,5.35,clear sky
702,Mbeya,TZ,-8.9,33.45,58.41,67,72,5.01,broken clouds
703,San Ramon,US,37.7799,-121.978,86.29,39,1,5.75,clear sky
704,Pampa,US,35.5362,-100.9599,63.57,82,1,4.61,clear sky
705,Filingué,NE,14.3521,3.3168,86.9,34,0,7.94,clear sky
706,Xushan,CN,30.1764,121.2457,81.36,62,0,15.88,clear sky
707,Zhigansk,RU,66.7697,123.3711,32.05,69,24,9.64,few clouds
708,Safford,US,32.834,-109.7076,77.05,40,1,4.61,clear sky
709,Uusikaupunki,FI,60.8004,21.4084,46.92,84,62,18.57,broken clouds
710,Freeport,US,40.6576,-73.5832,71.58,80,1,4.0,clear sky
711,Tandaltī,SD,13.0167,31.8667,82.51,57,99,6.62,overcast clouds
712,Tutzing,DE,47.9094,11.2803,57.02,67,21,12.66,few clouds
713,Bonavista,CA,48.6499,-53.1147,56.12,84,48,9.37,scattered clouds
714,Hūn,LY,29.1268,15.9477,72.5,45,0,8.12,clear sky
715,Blythe,US,33.6103,-114.5964,87.03,15,94,6.73,overcast clouds
716,Calama,CL,-22.4667,-68.9333,50.68,28,0,0.72,clear sky
717,Brae,GB,60.3964,-1.353,51.71,89,100,29.19,overcast clouds
718,Erzin,TR,36.9559,36.2,74.12,73,5,2.21,clear sky
719,Hirado,JP,33.3597,129.5531,85.39,52,0,2.66,clear sky
720,Lādnūn,IN,27.65,74.3833,83.01,66,1,7.09,clear sky
721,Port-Gentil,GA,-0.7193,8.7815,77.47,87,95,12.48,light rain
722,Hof,DE,50.3167,11.9167,55.58,75,100,11.99,overcast clouds
723,Silver City,US,32.7701,-108.2803,62.56,49,1,0.0,clear sky
724,Nālūt,LY,30.3333,10.85,71.56,37,0,9.51,clear sky
725,Adré,TD,13.4667,22.2,78.15,44,79,1.16,broken clouds
726,Isla Mujeres,MX,21.2311,-86.731,84.25,79,49,11.95,scattered clouds
727,Peniche,PT,39.3558,-9.3811,69.62,91,100,19.93,overcast clouds
728,Fareydūnshahr,IR,32.941,50.121,47.44,56,0,4.32,clear sky
729,Umluj,SA,25.0213,37.2685,79.41,63,0,12.3,clear sky
730,Nahavand,IR,34.1885,48.377,57.09,50,0,5.21,clear sky
731,Huarmey,PE,-10.0681,-78.1522,62.6,85,36,4.72,scattered clouds
732,Petawawa,CA,45.9001,-77.3328,61.27,97,75,1.01,broken clouds
733,Koster,ZA,-25.863,26.8976,52.63,31,0,7.25,clear sky
734,Kempele,FI,64.9131,25.5034,46.13,93,0,6.91,clear sky
735,Boyany,UA,48.2708,26.1262,47.86,60,16,5.48,few clouds
